Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
6069,CA-2020-166695,20-05-2020,24-05-2020,Standard Class,CC-12430,Chuck Clark,Home Office,India,Kerela,Kerela,South,FUR-FU-10002191,Furniture,MCBs & DBs,G.E. Halogen Desk Lamp Bulbs,119.98,1,3.3504,0,COD
989,CA-2020-167899,21-05-2020,26-05-2020,Standard Class,JG-15805,John Grady,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10004071,Furniture,MCBs & DBs,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,541.05,5,72.807,0,Online
6467,CA-2020-153080,22-05-2020,25-05-2020,Second Class,EH-13945,Eric Hoffmann,Consumer,India,Kerela,Kerela,South,TEC-AC-10002331,Technology,Electrical Fans,"Maxell 74 Minute CDR, 10/Pack",113.46,7,25.3302,0,COD
8014,CA-2020-120168,25-05-2020,25-05-2020,Same Day,TB-21625,Trudy Brown,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002167,Technology,Electrical Fans,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,139,8,13.2,0,COD
8013,CA-2020-120168,25-05-2020,25-05-2020,Same Day,TB-21625,Trudy Brown,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004519,Office Supplies,Wire and Cables,GBC DocuBind P100 Manual Binding Machine,697.92,5,207.475,0,COD
8016,CA-2020-120168,25-05-2020,25-05-2020,Same Day,TB-21625,Trudy Brown,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10000732,Furniture,MCBs & DBs,Eldon 200 Class Desk Electrical Fans,142.84,3,6.0288,0,Cards
6438,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,India,Tamil Nadu,Madurai,South,TEC-PH-10004389,Technology,LED,Nokia Lumia 925,342.376,3,22.6782,0,Online
6436,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,India,Tamil Nadu,Madurai,South,FUR-FU-10004963,Furniture,MCBs & DBs,"Eldon 400 Class Desk Electrical Fans, Black Carbon",138,4,14.7,0,Online
6127,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,India,Kerela,Kerela,South,OFF-BI-10002049,Office Supplies,Wire and Cables,UniKeep View Case Wire and Cables,94.912,1,1.2714,1,Online
6125,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,India,Kerela,Kerela,South,TEC-AC-10003038,Technology,Electrical Fans,Kingston Digital DataTraveler 16GB USB 2.0,156.75,5,8.5025,1,Online
3854,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,India,Kerela,Kerela,South,FUR-FU-10004164,Furniture,MCBs & DBs,"Eldon 300 Class Desk Electrical Fans, Black",110.95,1,2.178,0,Online
7816,US-2020-109316,08-06-2020,10-06-2020,First Class,MG-17680,Maureen Gastineau,Home Office,India,Kerela,Kerela,South,TEC-PH-10000307,Technology,LED,Shocksock Galaxy S4 Armband,146.52,2,-3.504,0,Online
487,CA-2020-140963,10-06-2020,13-06-2020,First Class,MT-18070,Michelle Tran,Home Office,India,Kerela,Kerela,South,TEC-PH-10001924,Technology,LED,iHome FM Clock Radio with Lightning Dock,318.96,5,17.4975,1,COD
8342,CA-2020-141481,11-06-2020,14-06-2020,First Class,ZD-21925,Zuschuss Donatelli,Consumer,India,Kerela,Kerela,South,OFF-AP-10004532,Office Supplies,Home Automation,Kensington 6 Outlet Guardian Standard Surge Protector,161.44,3,16.5888,0,Online
2641,CA-2020-108441,12-06-2020,18-06-2020,Standard Class,SB-20190,Sarah Bern,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10000595,Furniture,Modular Switches,Safco Contoured Stacking Modular Switches,882.24,4,143.04,0,Online
2639,CA-2020-108441,12-06-2020,18-06-2020,Standard Class,SB-20190,Sarah Bern,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000848,Office Supplies,Wire and Cables,Angle-D Ring Wire and Cables,124.128,3,4.2666,0,COD
7090,CA-2020-118864,15-06-2020,19-06-2020,Second Class,KH-16690,Kristen Hastings,Corporate,India,Kerela,Kerela,South,TEC-PH-10001809,Technology,LED,Panasonic KX T7736-B Digital phone,143.96,1,7.4975,0,Cards
346,CA-2020-169901,15-06-2020,19-06-2020,Standard Class,CC-12550,Clay Cheatham,Consumer,India,Kerela,Kerela,South,TEC-PH-10002293,Technology,LED,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,155.976,3,4.7976,0,Cards
2258,CA-2020-105214,16-06-2020,19-06-2020,First Class,TS-21610,Troy Staebel,Consumer,India,Kerela,Kerela,South,FUR-CH-10000015,Furniture,Modular Switches,Hon Multipurpose Stacking Arm Modular Switches,1259.96,7,90.972,0,Online
7916,CA-2020-165323,17-06-2020,21-06-2020,Standard Class,SR-20740,Steven Roelle,Home Office,India,Karnataka,Bangalore,South,TEC-AC-10004992,Technology,Electrical Fans,Kingston Digital DataTraveler 64GB USB 2.0,114.34,3,8.1072,0,COD
98,CA-2020-157833,17-06-2020,20-06-2020,First Class,KD-16345,Katherine Ducich,Consumer,India,Kerela,Kerela,South,OFF-BI-10001721,Office Supplies,Wire and Cables,Trimflex Flexible Post Wire and Cables,187.312,3,17.9592,0,Cards
654,CA-2020-140844,19-06-2020,23-06-2020,Standard Class,AR-10405,Allen Rosenblatt,Corporate,India,Karnataka,Bangalore,South,TEC-AC-10001101,Technology,Electrical Fans,Sony 16GB Class 10 Micro SDHC R40 Memory Card,121.12,8,10.312,0,Cards
9829,CA-2020-169999,19-06-2020,26-06-2020,Standard Class,JS-15685,Jim Sink,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10004728,Office Supplies,Wire and Cables,Wilson Jones Turn Tabs Binder Tool for Ring Wire and Cables,137.568,3,3.7596,0,COD
9855,CA-2020-138870,19-06-2020,23-06-2020,Standard Class,GA-14515,George Ashbrook,Consumer,India,Kerela,Kerela,South,FUR-FU-10002396,Furniture,MCBs & DBs,"DAX Copper Panel Document Frame, 5 x 7 Size",144.32,4,21.1344,0,Online
890,CA-2020-132934,20-06-2020,26-06-2020,Standard Class,JE-15475,Jeremy Ellison,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10000927,Technology,Electrical Fans,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,163.95,5,14.995,0,COD
891,CA-2020-132934,20-06-2020,26-06-2020,Standard Class,JE-15475,Jeremy Ellison,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001098,Office Supplies,Wire and Cables,Acco D-Ring Binder w/DublLock,147.312,3,18.6006,0,COD
4051,CA-2020-136350,24-06-2020,26-06-2020,Second Class,GA-14515,George Ashbrook,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10001891,Furniture,Modular Switches,Global Deluxe Office Fabric Modular Switches,190.764,2,32.6332,0,Cards
4050,CA-2020-136350,24-06-2020,26-06-2020,Second Class,GA-14515,George Ashbrook,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10003601,Furniture,MCBs & DBs,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",318.69,3,49.8042,0,Online
6940,CA-2020-107132,26-06-2020,30-06-2020,Standard Class,SC-20260,Scott Cohen,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10001071,Office Supplies,Wire and Cables,GBC ProClick Punch Binding System,127.368,2,37.1084,0,Cards
4865,CA-2020-163531,26-06-2020,30-06-2020,Standard Class,SC-20725,Steven Cartwright,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10001425,Technology,LED,Mophie Juice Pack Helium for iPhone,280.97,3,67.1916,0,COD
2957,CA-2020-123638,27-06-2020,04-07-2020,Standard Class,MA-17995,Michelle Arnett,Home Office,India,Karnataka,Bangalore,South,FUR-CH-10002647,Furniture,Modular Switches,"Situations Contoured Folding Modular Switches, 4/Set",228.646,3,31.941,0,COD
2685,CA-2020-137085,29-06-2020,06-07-2020,Standard Class,CT-11995,Carol Triggs,Consumer,India,Kerela,Kerela,South,OFF-BI-10000632,Office Supplies,Wire and Cables,Satellite Sectional Post Wire and Cables,339.552,9,101.5794,1,Online
4708,CA-2020-138149,29-06-2020,30-06-2020,First Class,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-BI-10003091,Office Supplies,Wire and Cables,GBC DocuBind TL200 Manual Binding Machine,943.92,5,302.373,0,COD
4711,CA-2020-138149,29-06-2020,30-06-2020,First Class,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,TEC-AC-10001284,Technology,Electrical Fans,Enermax Briskie RF Wireless Keyboard and Mouse Combo,164.31,3,22.4316,0,Online
2588,CA-2020-131695,30-06-2020,06-07-2020,Standard Class,RA-19285,Ralph Arnett,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10002045,Furniture,MCBs & DBs,"Executive Impressions 14""",84.23,1,9.7812,0,COD
4296,CA-2020-169124,03-07-2020,10-07-2020,Standard Class,MB-17305,Maria Bertelson,Consumer,India,Kerela,Kerela,South,FUR-FU-10001215,Furniture,MCBs & DBs,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",172.39,3,54.3438,0,Online
6743,US-2020-101784,06-07-2020,11-07-2020,Standard Class,PO-18850,Patrick O'Brill,Consumer,India,Kerela,Kerela,South,FUR-CH-10001146,Furniture,Modular Switches,"Global Task Chair, Black",168.136,3,-13.7403,0,COD
1263,CA-2020-105053,07-07-2020,09-07-2020,Second Class,CS-12355,Christine Sundaresam,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001634,Office Supplies,Wire and Cables,Wilson Jones Active Use Wire and Cables,129.472,3,6.3336,0,Online
1369,CA-2020-133249,08-07-2020,11-07-2020,First Class,SZ-20035,Sam Zeldin,Home Office,India,Kerela,Kerela,South,FUR-FU-10001588,Furniture,MCBs & DBs,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",166.9,5,62.737,0,COD
8714,CA-2020-136623,11-07-2020,16-07-2020,Standard Class,TS-21430,Tom Stivers,Corporate,India,Kerela,Kerela,South,TEC-PH-10000004,Technology,LED,Belkin iPhone and iPad Lightning Cable,117.952,6,5.3964,0,Online
2705,CA-2020-156818,11-07-2020,13-07-2020,Second Class,JD-16015,Joy Daniels,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002323,Technology,Electrical Fans,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,172.6,6,17.238,0,COD
8588,CA-2020-162015,11-07-2020,18-07-2020,Standard Class,KB-16240,Karen Bern,Corporate,India,Kerela,Kerela,South,OFF-AP-10003040,Office Supplies,Home Automation,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,202.1,5,43.706,0,Online
8587,CA-2020-162015,11-07-2020,18-07-2020,Standard Class,KB-16240,Karen Bern,Corporate,India,Kerela,Kerela,South,TEC-AC-10003832,Technology,Electrical Fans,Logitech P710e Mobile Speakerphone,1300.45,5,244.6155,0,Online
8715,CA-2020-136623,11-07-2020,16-07-2020,Standard Class,TS-21430,Tom Stivers,Corporate,India,Kerela,Kerela,South,OFF-BI-10003708,Office Supplies,Wire and Cables,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",134.8,5,9.3125,0,Online
7501,CA-2020-121048,14-07-2020,18-07-2020,Standard Class,TC-21295,Toby Carlisle,Consumer,India,Kerela,Kerela,South,TEC-AC-10000991,Technology,Electrical Fans,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,150.97,3,19.7358,0,COD
7497,CA-2020-121048,14-07-2020,18-07-2020,Standard Class,TC-21295,Toby Carlisle,Consumer,India,Kerela,Kerela,South,FUR-FU-10003601,Furniture,MCBs & DBs,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",307.69,3,49.8042,0,COD
7502,CA-2020-121048,14-07-2020,18-07-2020,Standard Class,TC-21295,Toby Carlisle,Consumer,India,Kerela,Kerela,South,TEC-PH-10004977,Technology,LED,GE 30524EE4,492.376,3,52.9173,0,Online
7496,CA-2020-121048,14-07-2020,18-07-2020,Standard Class,TC-21295,Toby Carlisle,Consumer,India,Kerela,Kerela,South,OFF-BI-10004022,Office Supplies,Wire and Cables,Acco Suede Grain Vinyl Round Ring Binder,112.448,2,1.4456,0,Cards
7500,CA-2020-121048,14-07-2020,18-07-2020,Standard Class,TC-21295,Toby Carlisle,Consumer,India,Kerela,Kerela,South,FUR-FU-10002960,Furniture,MCBs & DBs,"Eldon 200 Class Desk Electrical Fans, Burgundy",117.84,3,7.9128,0,COD
5501,CA-2020-164378,15-07-2020,18-07-2020,Second Class,MM-18055,Michelle Moray,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002084,Furniture,Modular Switches,Hon Mobius Operator's Chair,699.146,6,88.5528,0,COD
5500,CA-2020-164378,15-07-2020,18-07-2020,Second Class,MM-18055,Michelle Moray,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10004708,Technology,Electrical Fans,Sony 32GB Class 10 Micro SDHC R40 Memory Card,160.9,2,8.799,0,COD
4526,US-2020-105046,17-07-2020,23-07-2020,Standard Class,BE-11335,Bill Eplett,Home Office,India,Karnataka,Bangalore,South,TEC-PH-10004536,Technology,LED,Avaya 5420 Digital phone,296.98,2,67.495,1,Cards
4528,US-2020-105046,17-07-2020,23-07-2020,Standard Class,BE-11335,Bill Eplett,Home Office,India,Karnataka,Bangalore,South,FUR-FU-10004848,Furniture,MCBs & DBs,DAX Solid Wood Frames,128.08,4,14.4596,1,COD
9320,US-2020-108343,20-07-2020,25-07-2020,Standard Class,AR-10825,Anthony Rawles,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10002780,Furniture,Modular Switches,Office Star - Task Chair with Contemporary Loop Arms,194.764,2,25.4744,0,Online
9321,US-2020-108343,20-07-2020,25-07-2020,Standard Class,AR-10825,Anthony Rawles,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000747,Furniture,MCBs & DBs,Tenex B1-RE Series Chair Mats for Low Pile Carpets,232.92,4,31.2664,0,Cards
6700,CA-2020-145429,21-07-2020,25-07-2020,Standard Class,SW-20455,Shaun Weien,Consumer,India,Kerela,Kerela,South,FUR-CH-10000988,Furniture,Modular Switches,Hon Olson Stacker Stools,256.296,2,22.5296,0,Cards
7085,CA-2020-118724,21-07-2020,25-07-2020,Second Class,AR-10825,Anthony Rawles,Corporate,India,Kerela,Kerela,South,TEC-PH-10002549,Technology,LED,Polycom SoundPoint IP 450 VoIP phone,1652.192,9,121.9644,0,COD
6832,US-2020-123204,21-07-2020,27-07-2020,Standard Class,CS-11860,Cari Schnelling,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10002287,Office Supplies,Home Automation,"Eureka Sanitaire Multi-Pro Heavy-Duty Upright, Disposable Bags",123.48,4,4.5448,0,Online
6701,CA-2020-145429,21-07-2020,25-07-2020,Standard Class,SW-20455,Shaun Weien,Consumer,India,Kerela,Kerela,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,115.352,3,17.6232,0,COD
3197,CA-2020-109750,22-07-2020,28-07-2020,Standard Class,FH-14365,Fred Hopkins,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10000702,Technology,LED,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",117.97,3,14.0859,0,Online
7894,CA-2020-125367,23-07-2020,30-07-2020,Standard Class,NM-18445,Nathan Mautz,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10002412,Office Supplies,Wire and Cables,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Wire and Cables,120.92,3,4.35,0,COD
9230,CA-2020-133718,23-07-2020,26-07-2020,First Class,TB-21520,Tracy Blumstein,Consumer,India,Kerela,Kerela,South,OFF-BI-10003429,Office Supplies,Wire and Cables,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",99.192,3,5.5071,0,Cards
759,CA-2020-117240,23-07-2020,28-07-2020,Standard Class,CP-12340,Christine Phan,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10000848,Office Supplies,Wire and Cables,Angle-D Ring Wire and Cables,116.128,3,4.2666,0,Cards
8303,US-2020-167318,26-07-2020,01-08-2020,Standard Class,GZ-14545,George Zrebassa,Corporate,India,Kerela,Kerela,South,FUR-CH-10000665,Furniture,Modular Switches,"Global Airflow Leather Mesh Back Chair, Black",403.352,3,45.294,0,COD
8302,US-2020-167318,26-07-2020,01-08-2020,Standard Class,GZ-14545,George Zrebassa,Corporate,India,Kerela,Kerela,South,TEC-AC-10003870,Technology,Electrical Fans,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1687.95,5,659.98,0,Online
5298,CA-2020-108791,27-07-2020,31-07-2020,Standard Class,TM-21490,Tony Molinari,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10002660,Technology,LED,Nortel Networks T7316 E Nt8 B27,565.92,8,135.98,0,Online
5297,CA-2020-108791,27-07-2020,31-07-2020,Standard Class,TM-21490,Tony Molinari,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10004018,Furniture,MCBs & DBs,Tensor Computer Mounted Lamp,112.89,1,4.0203,0,COD
2221,CA-2020-130841,28-07-2020,01-08-2020,Standard Class,MH-17620,Matt Hagelstein,Corporate,India,Kerela,Kerela,South,TEC-PH-10001817,Technology,LED,Wilson Electronics DB Pro Signal Booster,1175.6,4,100.24,0,COD
2219,CA-2020-130841,28-07-2020,01-08-2020,Standard Class,MH-17620,Matt Hagelstein,Corporate,India,Kerela,Kerela,South,OFF-BI-10000145,Office Supplies,Wire and Cables,Zipper Ring Binder Pockets,132.984,4,3.6192,0,COD
6456,CA-2020-161102,31-07-2020,03-08-2020,First Class,EC-14050,Erin Creighton,Consumer,India,Kerela,Kerela,South,FUR-FU-10003142,Furniture,MCBs & DBs,"Master Big Foot Doorstop, Beige",104.96,7,11.4576,0,Online
2186,CA-2020-124576,01-08-2020,04-08-2020,Second Class,HK-14890,Heather Kirkland,Corporate,India,Kerela,Kerela,South,OFF-BI-10002735,Office Supplies,Wire and Cables,GBC Prestige Therm-A-Bind Covers,161.896,2,18.5274,0,Online
4633,CA-2020-168396,03-08-2020,08-08-2020,Second Class,BD-11725,Bruce Degenhardt,Consumer,India,Kerela,Kerela,South,FUR-FU-10000723,Furniture,MCBs & DBs,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",168.96,3,11.1564,0,COD
9185,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,FUR-FU-10004848,Furniture,MCBs & DBs,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",100.75,1,15.525,0,COD
4105,US-2020-155999,07-08-2020,13-08-2020,Standard Class,JK-15370,Jay Kimmel,Consumer,India,Kerela,Kerela,South,TEC-PH-10000439,Technology,LED,GE DSL Phone Line Filter,195.96,5,17.9955,1,Online
9186,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,FUR-CH-10002317,Furniture,Modular Switches,Global Enterprise Series Seating Low-Back Swivel/Tilt Modular Switches,257.184,1,25.898,0,COD
9180,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,TEC-PH-10002415,Technology,LED,Polycom VoiceStation 500 Conference phone,732.88,3,44.2425,0,Online
9187,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,OFF-AP-10002534,Office Supplies,Home Automation,3.6 Cubic Foot Counter Height Office Refrigerator,1489.1,5,412.468,0,COD
9181,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,OFF-BI-10003355,Office Supplies,Wire and Cables,Cardinal Holdit Business Card Pockets,103.952,3,4.1832,0,Online
4106,US-2020-155999,07-08-2020,13-08-2020,Standard Class,JK-15370,Jay Kimmel,Consumer,India,Kerela,Kerela,South,OFF-BI-10000404,Office Supplies,Wire and Cables,Avery Printable Repositionable Plastic Tabs,88.76,2,4.644,1,Online
9182,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,OFF-BI-10000216,Office Supplies,Wire and Cables,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",151.128,3,11.673,0,COD
9183,CA-2020-156776,07-08-2020,11-08-2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,India,Kerela,Kerela,South,TEC-AC-10004803,Technology,Electrical Fans,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,150.76,4,7.8064,0,Online
5762,CA-2020-158169,12-08-2020,15-08-2020,First Class,JM-16195,Justin MacKendrick,Consumer,India,Kerela,Kerela,South,OFF-AP-10000828,Office Supplies,Home Automation,Avanti 4.4 Cu. Ft. Refrigerator,555.94,3,152.0232,0,Cards
5763,CA-2020-158169,12-08-2020,15-08-2020,First Class,JM-16195,Justin MacKendrick,Consumer,India,Kerela,Kerela,South,FUR-FU-10001473,Furniture,MCBs & DBs,DAX Wood Document Frame,157.92,4,19.7712,0,COD
2865,US-2020-103828,13-08-2020,13-08-2020,Same Day,JK-15370,Jay Kimmel,Consumer,India,Kerela,Kerela,South,OFF-AP-10004249,Office Supplies,Home Automation,Staple holder,119.79,7,22.6233,1,Online
7376,CA-2020-100580,13-08-2020,20-08-2020,Standard Class,MK-17905,Michael Kennedy,Corporate,India,Kerela,Kerela,South,OFF-BI-10000069,Office Supplies,Wire and Cables,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",134.024,3,11.7078,0,COD
7940,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,India,Kerela,Kerela,South,OFF-BI-10004230,Office Supplies,Wire and Cables,GBC Recycled Grain Textured Covers,264.056,8,77.3696,1,Cards
1921,US-2020-111423,17-08-2020,19-08-2020,First Class,EH-13765,Edward Hooks,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10003981,Furniture,Modular Switches,Global Commerce Series Low-Back Swivel/Tilt Modular Switches,482.564,2,97.6524,0,Cards
1920,US-2020-111423,17-08-2020,19-08-2020,First Class,EH-13765,Edward Hooks,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10003091,Office Supplies,Wire and Cables,GBC DocuBind TL200 Manual Binding Machine,933.92,5,302.373,0,Cards
7938,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,India,Kerela,Kerela,South,OFF-AP-10001058,Office Supplies,Home Automation,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2547.29,9,654.7554,1,COD
7937,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,India,Kerela,Kerela,South,OFF-BI-10000174,Office Supplies,Wire and Cables,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Wire and Cables, Clear",104.92,3,4.872,1,Cards
7935,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,India,Kerela,Kerela,South,TEC-PH-10002564,Technology,LED,OtterBox Defender Series Case - Samsung Galaxy S4,161.976,3,8.997,1,Online
